customer_id,acount_id,acount_type,balance,credit_limit
C104448,A204448,Savings,113916.9,0
C104449,A204449,Savings,126192.57,0
C104450,A204450,Current,116144.64,66580.87
C104451,A204451,Premium,176067.6,644548.58
C104452,A204452,Salary,224711.95,50000
C104453,A204453,Salary,136945.78,0
C104454,A204454,Savings,180160.58,0
C104455,A204455,Savings,200836.01,50000
C104456,A204456,Savings,45529.9,0
C104457,A204457,Savings,57733.1,0
C104458,A204458,Salary,296254.01,0
C104459,A204459,Premium,181564.18,302525.63
C104460,A204460,Salary,116238.1,50000
C104461,A204461,Savings,90024.86,0
C104462,A204462,Salary,132584.81,0
C104463,A204463,Savings,262363.93,0
C104464,A204464,Savings,118164.34,0
C104465,A204465,Savings,179912.99,0
C104466,A204466,Current,335482.24,482194.36
C104467,A204467,Salary,466136.43,0
C104468,A204468,Savings,167511.81,0
C104469,A204469,Savings,38274.39,50000
C104470,A204470,Savings,174934.57,50000
C104471,A204471,Savings,74316.11,50000
C104472,A204472,Premium,186038.98,383050.84
C104473,A204473,Premium,127214.91,181734.37
C104474,A204474,Premium,50143.36,278795.15
C104475,A204475,Savings,140447.34,50000
C104476,A204476,Savings,193436.18,0
C104477,A204477,Premium,73930.7,179222.5
C104478,A204478,Premium,245053.87,339569.46
C104479,A204479,Savings,163127.25,50000
C104480,A204480,Salary,363246.73,0
C104481,A204481,Savings,42992.33,0
C104482,A204482,Premium,112249.85,234686.82
C104483,A204483,Savings,143038.7,0
C104484,A204484,Salary,38867.09,50000
C104485,A204485,Savings,149630.23,0
C104486,A204486,Current,103022.89,378979.72
C104487,A204487,Savings,101392.91,0
C104488,A204488,Savings,189023.82,0
C104489,A204489,Savings,92152.58,0
C104490,A204490,Salary,108751,0
C104491,A204491,Savings,253377.69,0
C104492,A204492,Salary,196327.79,0
C104493,A204493,Savings,270269.04,0
C104494,A204494,Savings,109064.6,0
C104495,A204495,Current,178256.15,203514.98
C104496,A204496,Savings,82881.73,0
C104497,A204497,Premium,113102.64,61893.29
C104498,A204498,Salary,90555.01,0
C104499,A204499,Salary,161949.53,50000
C104500,A204500,Savings,116191.48,0
C104501,A204501,Savings,136637.01,50000
C104502,A204502,Premium,205740.46,191030.07
C104503,A204503,Savings,159622.27,0
C104504,A204504,Salary,82241.61,0
C104505,A204505,Savings,89687.1,0
C104506,A204506,Savings,204982.51,0
C104507,A204507,Salary,104979.55,0
C104508,A204508,Premium,29706.97,106888.17
C104509,A204509,Savings,290355.38,50000
C104510,A204510,Savings,115900.68,0
C104511,A204511,Salary,354485.37,0
C104512,A204512,Savings,127290.8,0
C104513,A204513,Savings,82631.04,0
C104514,A204514,Savings,148696.26,0
C104515,A204515,Current,129970.68,233309.64
C104516,A204516,Salary,94855.37,50000
C104517,A204517,Premium,292998.23,252367.62
C104518,A204518,Savings,201127.13,0
C104519,A204519,Savings,184340.18,0
C104520,A204520,Savings,148847.33,0
C104521,A204521,Savings,111037.59,0
C104522,A204522,Savings,16771.2,0
C104523,A204523,Current,51505.58,516255.58
C104524,A204524,Savings,123644.07,0
C104525,A204525,Current,100092.94,216616.72
C104526,A204526,Premium,33589.68,344114.75
C104527,A204527,Salary,135145.39,0
C104528,A204528,Savings,144187.49,0
C104529,A204529,Savings,148412.74,0
C104530,A204530,Savings,88617.04,0
C104531,A204531,Salary,207536.69,0
C104532,A204532,Premium,147609.77,149679.1
C104533,A204533,Salary,61968.24,0
C104534,A204534,Current,229398.03,560711.9
C104535,A204535,Savings,163488.75,0
C104536,A204536,Premium,200813.68,277806.93
C104537,A204537,Salary,194034.58,0
C104538,A204538,Salary,39831.83,0
C104539,A204539,Savings,48435.25,0
C104540,A204540,Savings,64525.64,0
C104541,A204541,Savings,232925.82,0
C104542,A204542,Premium,102802.73,277071.1
C104543,A204543,Premium,460437.31,678800.43
C104544,A204544,Savings,90251.61,0
C104545,A204545,Salary,173180.57,0
C104546,A204546,Savings,247075.47,0
C104547,A204547,Savings,240477.55,50000
C104548,A204548,Savings,69633.15,50000
C104549,A204549,Savings,100905.67,50000
C104550,A204550,Savings,96542.88,0
C104551,A204551,Savings,184778.79,0
C104552,A204552,Salary,99120.55,0
C104553,A204553,Savings,304411.93,0
C104554,A204554,Salary,124819.7,0
C104555,A204555,Current,39238.67,325291.31
C104556,A204556,Salary,246228.97,50000
C104557,A204557,Premium,48640.44,188197.02
C104558,A204558,Savings,50474.94,0
C104559,A204559,Savings,210031.1,0
C104560,A204560,Savings,123217.91,50000
C104561,A204561,Savings,183367.04,0
C104562,A204562,Savings,161779.39,0
C104563,A204563,Current,128225.62,190545.2
C104564,A204564,Salary,118135.12,50000
C104565,A204565,Savings,266158.75,0
C104566,A204566,Savings,204025.1,0
C104567,A204567,Savings,54779.95,50000
C104568,A204568,Savings,138742.82,0
C104569,A204569,Salary,134655.26,0
C104570,A204570,Savings,167685.21,0
C104571,A204571,Premium,90778.83,542354.04
C104572,A204572,Current,167715.44,680494.35
C104573,A204573,Savings,255188.18,0
C104574,A204574,Savings,142616.84,0
C104575,A204575,Savings,107638,0
C104576,A204576,Salary,45165.72,0
C104577,A204577,Premium,273160.05,410311.09
C104578,A204578,Savings,99841.82,50000
C104579,A204579,Salary,174679.27,50000
C104580,A204580,Savings,112788.35,0
C104581,A204581,Savings,241605.22,0
C104582,A204582,Current,72292.13,235747.72
C104583,A204583,Premium,75464.42,256659.52
C104584,A204584,Savings,186986.52,0
C104585,A204585,Savings,210320.91,50000
C104586,A204586,Current,68160.02,56803.42
C104587,A204587,Salary,98143.92,0
C104588,A204588,Current,91769.82,113684.79
C104589,A204589,Savings,196345.72,50000
C104590,A204590,Premium,199997.41,416438.93
C104591,A204591,Premium,263892.33,93327.86
C104592,A204592,Salary,140556.03,50000
C104593,A204593,Salary,85510.19,0
C104594,A204594,Salary,230641.13,0
C104595,A204595,Savings,176945.53,0
C104596,A204596,Savings,142929.26,0
C104597,A204597,Current,33432.09,67584.82
C104598,A204598,Premium,270565.75,149204.92
C104599,A204599,Salary,95455.09,0
C104600,A204600,Savings,104954.09,50000
C104601,A204601,Savings,395293.48,0
C104602,A204602,Salary,58445.99,0
C104603,A204603,Current,268786.14,532209.53
C104604,A204604,Savings,261193.71,0
C104605,A204605,Current,328601.8,461157.87
C104606,A204606,Savings,47350.54,0
C104607,A204607,Premium,123912.89,90635.99
C104608,A204608,Salary,147163.3,0
C104609,A204609,Premium,138496.52,169311.44
C104610,A204610,Savings,143237.59,0
C104611,A204611,Salary,125890.26,50000
C104612,A204612,Current,200404.12,459330.01
C104613,A204613,Savings,188318.75,50000
C104614,A204614,Savings,346820.85,0
C104615,A204615,Premium,165876.12,356820.23
C104616,A204616,Salary,35168.99,50000
C104617,A204617,Savings,137304.73,50000
C104618,A204618,Premium,205399.41,211447.85
C104619,A204619,Savings,138240.47,0
C104620,A204620,Salary,167265.41,0
C104621,A204621,Salary,169414.02,50000
C104622,A204622,Salary,174416.4,0
C104623,A204623,Salary,301249.28,50000
C104624,A204624,Savings,58786.9,0
C104625,A204625,Premium,52321.42,199677.66
C104626,A204626,Savings,138374.38,0
C104627,A204627,Current,96466.23,436930.71
C104628,A204628,Savings,229517.68,50000
C104629,A204629,Savings,115845.01,0
C104630,A204630,Current,77447.76,54367.73
C104631,A204631,Salary,254569.94,0
C104632,A204632,Savings,281528.67,50000
C104633,A204633,Savings,117912.98,0
C104634,A204634,Current,225558.73,150838.12
C104635,A204635,Salary,180190.29,0
C104636,A204636,Savings,262263.37,0
C104637,A204637,Salary,127837.19,0
C104638,A204638,Savings,175713.96,0
C104639,A204639,Savings,186978.83,0
C104640,A204640,Savings,104897.7,50000
C104641,A204641,Salary,123948.08,0
C104642,A204642,Savings,398326.37,0
C104643,A204643,Savings,136346.64,0
C104644,A204644,Current,48033.23,59977.39
C104645,A204645,Current,27754.13,150386.74
C104646,A204646,Current,162107.82,339262.35
C104647,A204647,Savings,114725.26,0
C104648,A204648,Salary,130935.66,0
C104649,A204649,Salary,173049.84,50000
C104650,A204650,Savings,201405.23,50000
C104651,A204651,Savings,179475.36,0
C104652,A204652,Salary,277515.95,0
C104653,A204653,Salary,351551.92,0
C104654,A204654,Salary,74136.88,50000
C104655,A204655,Salary,178985.79,0
C104656,A204656,Savings,133806.36,0
C104657,A204657,Current,193551.74,197475.47
C104658,A204658,Savings,104510.8,0
C104659,A204659,Savings,114161.27,0
C104660,A204660,Premium,216598.44,207465.83
C104661,A204661,Premium,111170.33,243180.15
C104662,A204662,Salary,307802.75,0
C104663,A204663,Savings,153333.05,50000
C104664,A204664,Current,173187.32,222051.12
C104665,A204665,Salary,127864.89,0
C104666,A204666,Current,213378.76,191511.49
C104667,A204667,Salary,385380.93,0
C104668,A204668,Savings,176975.04,0
C104669,A204669,Savings,287997.7,0
C104670,A204670,Salary,215824.41,50000
C104671,A204671,Premium,150900.24,373367.45
C104672,A204672,Salary,224504.01,50000
C104673,A204673,Salary,112279.97,0
C104674,A204674,Savings,116445.71,0
C104675,A204675,Savings,87735.91,50000
C104676,A204676,Savings,53932.09,0
C104677,A204677,Current,46454.25,113969.32
C104678,A204678,Savings,178833.84,0
C104679,A204679,Current,317949.07,385283
C104680,A204680,Premium,47244.37,170560.58
C104681,A204681,Savings,123084.95,0
C104682,A204682,Savings,106774.57,50000
C104683,A204683,Savings,183199.81,0
C104684,A204684,Savings,413692.78,0
C104685,A204685,Current,142815.64,496471.24
C104686,A204686,Salary,182986.19,0
C104687,A204687,Current,295395.74,509290.97
C104688,A204688,Salary,180524.06,50000
C104689,A204689,Savings,83266.76,0
C104690,A204690,Current,67542.58,66208.25
C104691,A204691,Salary,302561.1,50000
C104692,A204692,Savings,216349.28,50000
C104693,A204693,Savings,136247,0
C104694,A204694,Current,38663.63,161263.31
C104695,A204695,Savings,103757.13,0
C104696,A204696,Salary,177644.2,0
C104697,A204697,Savings,226812.36,50000
C104698,A204698,Savings,162761.92,50000
C104699,A204699,Savings,154339.44,0
C104700,A204700,Current,143319.49,380402.05
C104701,A204701,Savings,147639.29,50000
C104702,A204702,Savings,503875.95,0
C104703,A204703,Savings,94755.6,0
C104704,A204704,Savings,92399.79,0
C104705,A204705,Savings,197322.71,0
C104706,A204706,Savings,106340.2,0
C104707,A204707,Salary,238403.46,0
C104708,A204708,Current,152009.18,526382.59
C104709,A204709,Savings,268200.89,0
C104710,A204710,Savings,111640.74,0
C104711,A204711,Premium,303045.17,134793.19
C104712,A204712,Salary,187286.51,0
C104713,A204713,Salary,110453.11,0
C104714,A204714,Savings,122278.4,0
C104715,A204715,Savings,278824.8,0
C104716,A204716,Salary,195110.89,0
C104717,A204717,Savings,37600.79,0
C104718,A204718,Savings,79282.44,0
C104719,A204719,Savings,114496.41,0
C104720,A204720,Savings,160038.71,0
C104721,A204721,Savings,281509.3,0
C104722,A204722,Current,208998.28,228811.51
C104723,A204723,Salary,271595.65,0
C104724,A204724,Savings,126991.27,50000
C104725,A204725,Savings,64372.66,0
C104726,A204726,Salary,338463.29,50000
C104727,A204727,Savings,144322.09,0
C104728,A204728,Salary,258047.77,0
C104729,A204729,Salary,88054.88,0
C104730,A204730,Savings,91811.57,0
C104731,A204731,Savings,172452.64,0
C104732,A204732,Salary,106694,50000
C104733,A204733,Savings,134759.66,0
C104734,A204734,Savings,108354.63,50000
C104735,A204735,Savings,211494.8,50000
C104736,A204736,Salary,223035.25,0
C104737,A204737,Premium,202688.57,131815.53
C104738,A204738,Current,56019.56,163340.03
C104739,A204739,Savings,34460.43,0
C104740,A204740,Savings,168172.24,50000
C104741,A204741,Savings,108340.27,50000
C104742,A204742,Savings,102091.11,0
C104743,A204743,Savings,70009.77,0
C104744,A204744,Salary,161487.66,0
C104745,A204745,Savings,117752.1,50000
C104746,A204746,Premium,96308.48,201992.48
C104747,A204747,Savings,224179.2,0
C104748,A204748,Current,93398.56,92061.29
C104749,A204749,Salary,88376.37,0
C104750,A204750,Savings,16584.07,0
C104751,A204751,Savings,145202.45,0
C104752,A204752,Savings,154173.69,0
C104753,A204753,Premium,210443.03,217179.33
C104754,A204754,Savings,250788.11,50000
C104755,A204755,Savings,62907.29,0
C104756,A204756,Salary,253252.38,0
C104757,A204757,Current,281048.55,556685.6
C104758,A204758,Savings,210892.8,50000
C104759,A204759,Savings,304185.06,0
C104760,A204760,Savings,256790.05,0
C104761,A204761,Savings,43490.34,50000
C104762,A204762,Savings,76175.02,50000
C104763,A204763,Savings,105726.95,0
C104764,A204764,Salary,86775.94,0
C104765,A204765,Savings,94734.63,50000
C104766,A204766,Savings,303477.09,0
C104767,A204767,Premium,30911.97,253443.79
C104768,A204768,Savings,194755.64,0
C104769,A204769,Savings,90038.89,50000
C104770,A204770,Salary,116539.54,0
C104771,A204771,Salary,94976.47,0
C104772,A204772,Savings,143209.9,0
C104773,A204773,Salary,172115.34,0
C104774,A204774,Current,68138.19,77736.87
C104775,A204775,Salary,169326.07,0
C104776,A204776,Salary,9166.64,0
C104777,A204777,Salary,218154.6,0
C104778,A204778,Premium,129815.19,140898
C104779,A204779,Salary,79922.25,0
C104780,A204780,Savings,155932.91,0
C104781,A204781,Premium,9064.19,127017.57
C104782,A204782,Savings,239989.49,0
C104783,A204783,Salary,136362.1,0
C104784,A204784,Salary,231364.73,0
C104785,A204785,Savings,470161.82,0
C104786,A204786,Savings,117954.76,0
C104787,A204787,Premium,49858.21,125477.59
C104788,A204788,Savings,281152.34,0
C104789,A204789,Savings,426146.15,0
C104790,A204790,Current,123981.12,138920.93
C104791,A204791,Savings,271919.4,0
C104792,A204792,Salary,288786.52,0
C104793,A204793,Savings,43110.27,0
C104794,A204794,Premium,38364.98,93838.7
C104795,A204795,Premium,70629.36,167103.81
C104796,A204796,Current,139204.17,189156.5
C104797,A204797,Salary,35559.6,0
C104798,A204798,Current,144839,171224.94
C104799,A204799,Savings,317683.47,50000
C104800,A204800,Savings,128127.9,0
C104801,A204801,Salary,84026.12,50000
C104802,A204802,Current,146761.09,185474.24
C104803,A204803,Salary,89907.73,0
C104804,A204804,Current,240437.61,168850.91
C104805,A204805,Savings,193115.48,0
C104806,A204806,Savings,100923.01,0
C104807,A204807,Savings,441301.11,0
C104808,A204808,Salary,151578.68,0
C104809,A204809,Salary,152358.23,0
C104810,A204810,Salary,155546.67,0
C104811,A204811,Salary,167657.8,0
C104812,A204812,Savings,65806.86,0
C104813,A204813,Savings,159255.41,0
C104814,A204814,Savings,172188.53,50000
C104815,A204815,Savings,214843.55,0
C104816,A204816,Savings,230454.97,0
C104817,A204817,Savings,174321.07,50000
C104818,A204818,Salary,55304.15,0
C104819,A204819,Current,95874.27,195352.24
C104820,A204820,Savings,273464.26,0
C104821,A204821,Current,290981.44,306004.28
C104822,A204822,Savings,263907.63,0
C104823,A204823,Current,113918.26,331771.21
C104824,A204824,Savings,266209.94,50000
C104825,A204825,Premium,152841.29,85040.32
C104826,A204826,Savings,85674.39,50000
C104827,A204827,Salary,136165.54,0
C104828,A204828,Salary,99341.37,0
C104829,A204829,Current,196661.84,363780.49
C104830,A204830,Premium,73593.53,221811.05
C104831,A204831,Savings,114209.8,0
C104832,A204832,Savings,249818.91,50000
C104833,A204833,Savings,71965.56,0
C104834,A204834,Salary,150329.86,0
C104835,A204835,Savings,28913.64,0
C104836,A204836,Savings,48845.08,0
C104837,A204837,Savings,74486.91,0
C104838,A204838,Salary,226666.9,50000
C104839,A204839,Savings,42049.81,50000
C104840,A204840,Savings,244975.64,50000
C104841,A204841,Savings,161270.3,0
C104842,A204842,Savings,453855.64,50000
C104843,A204843,Salary,130820.28,50000
C104844,A204844,Savings,84845.35,0
C104845,A204845,Salary,238713.53,0
C104846,A204846,Salary,71705.03,0
C104847,A204847,Savings,254327.52,0
C104848,A204848,Current,103948.46,62716.19
C104849,A204849,Premium,89450.24,140955.86
C104850,A204850,Savings,109734.69,0
C104851,A204851,Savings,546738.78,0
C104852,A204852,Salary,61513.23,0
C104853,A204853,Savings,41183.91,0
C104854,A204854,Salary,141776.01,0
C104855,A204855,Salary,86960.65,50000
C104856,A204856,Savings,33166.63,50000
C104857,A204857,Savings,165289.78,50000
C104858,A204858,Premium,241943.56,374266.47
C104859,A204859,Savings,82418.19,0
C104860,A204860,Savings,296259.97,0
C104861,A204861,Salary,255369.52,0
C104862,A204862,Savings,401221.15,0
C104863,A204863,Premium,122769.16,163932.05
C104864,A204864,Current,255248.54,518973.84
C104865,A204865,Current,85672.55,60689.71
C104866,A204866,Savings,192315.29,50000
C104867,A204867,Salary,149987.64,50000
C104868,A204868,Premium,165315.42,170189.97
C104869,A204869,Savings,175375.37,0
C104870,A204870,Current,235749.08,325553.76
C104871,A204871,Savings,103087.93,50000
C104872,A204872,Savings,171014.49,50000
C104873,A204873,Savings,261466.56,50000
C104874,A204874,Salary,214540.03,0
C104875,A204875,Premium,213553.01,443769.91
C104876,A204876,Salary,97271.59,50000
C104877,A204877,Current,164105.64,317034.58
C104878,A204878,Salary,118234.42,0
C104879,A204879,Salary,125467.37,0
C104880,A204880,Current,71393.17,245311.38
C104881,A204881,Premium,114305.22,125122.57
C104882,A204882,Savings,198310.05,0
C104883,A204883,Savings,278280.73,50000
C104884,A204884,Savings,221381.09,50000
C104885,A204885,Savings,141999.09,0
C104886,A204886,Savings,61558.08,0
C104887,A204887,Premium,171000.1,158857.94
C104888,A204888,Salary,53080.24,0
C104889,A204889,Salary,227106.4,50000
C104890,A204890,Savings,29073.59,0
C104891,A204891,Current,103001.42,144293.64
C104892,A204892,Savings,106663.91,50000
