customer_id,monthly_txn_avg,last_transaction_date,complaint_count,login_frequency_monthly,churn_probability,churn_flag,Risk_Segment
C104129,0.4,27-12-2025,0,8,0.16,No,Low Risk
C104130,0.8,19-06-2026,0,14,0.135,No,Low Risk
C104131,0.6,10-06-2026,2,16,0.16,No,Medium Risk
C104132,1.2,15-05-2026,1,9,0.135,No,Medium Risk
C104133,0.6,06-06-2026,1,15,0.135,No,Medium Risk
C104134,0.6,23-06-2026,0,4,0.135,No,Low Risk
C104135,0.9,26-06-2026,0,11,0.135,No,Low Risk
C104136,0.9,09-06-2026,1,9,0.135,No,Medium Risk
C104137,0.4,18-05-2026,1,13,0.135,No,Medium Risk
C104138,0.7,20-06-2026,0,6,0.135,Yes,Low Risk
C104139,0.8,27-06-2026,0,19,0.135,No,Low Risk
C104140,0.6,28-02-2026,1,7,0.16,No,Medium Risk
C104141,1.2,16-06-2026,0,6,0.135,No,Low Risk
C104142,1,11-05-2026,0,8,0.135,No,Low Risk
C104143,0.8,08-06-2026,3,6,0.16,Yes,Medium Risk
C104144,0.7,16-06-2026,1,7,0.135,No,Medium Risk
C104145,1.2,06-06-2026,2,17,0.16,No,Medium Risk
C104146,0.8,12-06-2026,1,15,0.135,No,Medium Risk
C104147,1,01-06-2026,1,7,0.135,No,Medium Risk
C104148,0.9,12-06-2026,0,10,0.135,No,Low Risk
C104149,0.9,01-06-2026,1,8,0.135,No,Medium Risk
C104150,0.8,27-06-2026,0,9,0.135,No,Low Risk
C104151,0.8,24-06-2026,1,0,0.17,No,Medium Risk
C104152,1,01-06-2026,0,10,0.135,Yes,Low Risk
C104153,1,25-06-2026,0,1,0.17,No,Low Risk
C104154,1.1,26-06-2026,2,6,0.16,No,Medium Risk
C104155,0.9,29-06-2026,1,9,0.135,No,Medium Risk
C104156,0.7,12-06-2026,0,9,0.135,No,Low Risk
C104157,0.9,08-06-2026,2,11,0.16,Yes,Medium Risk
C104158,0.8,30-06-2026,0,9,0.135,No,Low Risk
C104159,0.9,04-06-2026,0,12,0.135,No,Low Risk
C104160,1,30-06-2026,0,8,0.135,No,Low Risk
C104161,0.9,14-06-2026,3,11,0.16,No,Medium Risk
C104162,0.2,19-10-2025,1,12,0.16,No,Medium Risk
C104163,1.1,25-05-2026,0,11,0.135,No,Low Risk
C104164,1.1,24-06-2026,1,0,0.17,No,Medium Risk
C104165,0.9,26-05-2026,0,11,0.135,No,Low Risk
C104166,0.8,20-12-2025,1,12,0.16,No,Medium Risk
C104167,0.8,24-04-2026,0,14,0.135,No,Low Risk
C104168,0.7,30-06-2026,1,13,0.135,No,Medium Risk
C104169,1,03-06-2026,1,2,0.17,No,Medium Risk
C104170,1.1,10-06-2026,1,4,0.135,Yes,Medium Risk
C104171,0.9,07-06-2026,0,14,0.135,No,Low Risk
C104172,0.9,08-06-2026,2,7,0.16,Yes,Medium Risk
C104173,0.8,19-05-2026,1,16,0.135,No,Medium Risk
C104174,0.9,07-05-2026,1,6,0.135,Yes,Medium Risk
C104175,1,16-05-2026,1,6,0.135,No,Medium Risk
C104176,0.8,24-06-2026,2,12,0.16,No,Medium Risk
C104177,0.9,06-06-2026,2,10,0.16,No,Medium Risk
C104178,1,23-05-2026,1,1,0.17,No,Medium Risk
C104179,1.3,28-06-2026,1,12,0.135,No,Medium Risk
C104180,0.6,08-05-2026,1,10,0.135,No,Medium Risk
C104181,1.2,02-06-2026,1,15,0.135,No,Medium Risk
C104182,0.7,23-02-2026,0,8,0.16,No,Low Risk
C104183,0.9,24-06-2026,1,9,0.135,No,Medium Risk
C104184,0.8,22-06-2026,1,15,0.135,Yes,Medium Risk
C104185,0.7,29-04-2026,1,9,0.135,No,Medium Risk
C104186,1.1,08-06-2026,0,5,0.135,No,Low Risk
C104187,0.9,25-06-2026,0,5,0.135,Yes,Low Risk
C104188,0.8,24-06-2026,2,9,0.16,No,Medium Risk
C104189,0.5,14-06-2026,0,15,0.135,No,Low Risk
C104190,0.7,17-04-2026,0,8,0.135,No,Low Risk
C104191,1.3,23-06-2026,1,8,0.135,No,Medium Risk
C104192,1.4,13-06-2026,0,4,0.135,Yes,Low Risk
C104193,0.9,29-06-2026,2,14,0.16,Yes,Medium Risk
C104194,0.6,13-06-2026,1,9,0.135,No,Medium Risk
C104195,0.7,11-02-2026,4,12,0.185,No,Medium Risk
C104196,0.7,10-06-2026,0,5,0.135,No,Low Risk
C104197,0.9,01-06-2026,0,15,0.135,No,Low Risk
C104198,1.1,29-05-2026,1,7,0.135,No,Medium Risk
C104199,0.7,17-05-2026,2,19,0.16,No,Medium Risk
C104200,1.1,14-05-2026,0,6,0.135,No,Low Risk
C104201,1,08-05-2026,0,10,0.135,No,Low Risk
C104202,0.9,25-06-2026,1,12,0.135,No,Medium Risk
C104203,1.1,08-06-2026,3,15,0.16,No,Medium Risk
C104204,0.8,12-06-2026,1,16,0.135,No,Medium Risk
C104205,0.8,16-05-2026,0,12,0.135,No,Low Risk
C104206,1,13-05-2026,1,6,0.135,No,Medium Risk
C104207,1.1,07-06-2026,1,7,0.135,No,Medium Risk
C104208,0.9,21-06-2026,0,15,0.135,No,Low Risk
C104209,1,12-06-2026,1,8,0.135,No,Medium Risk
C104210,0.7,25-05-2026,1,3,0.17,No,Medium Risk
C104211,1.1,19-05-2026,2,14,0.16,No,Medium Risk
C104212,0.8,23-06-2026,0,16,0.135,No,Low Risk
C104213,0.8,29-06-2026,2,7,0.16,No,Medium Risk
C104214,0.8,03-05-2026,4,3,0.195,No,Medium Risk
C104215,1.1,18-05-2026,2,12,0.16,No,Medium Risk
C104216,1,11-06-2026,2,6,0.16,No,Medium Risk
C104217,1,02-05-2026,0,10,0.135,No,Low Risk
C104218,0.8,13-06-2026,0,2,0.17,No,Low Risk
C104219,0.6,11-05-2026,0,9,0.135,No,Low Risk
C104220,1.4,28-06-2026,0,7,0.135,Yes,Low Risk
C104221,0.6,28-04-2026,1,8,0.135,No,Medium Risk
C104222,0.9,29-06-2026,0,7,0.135,Yes,Low Risk
C104223,0.8,02-06-2026,0,12,0.135,No,Low Risk
C104224,0.7,18-06-2026,0,10,0.135,No,Low Risk
C104225,0.9,21-06-2026,2,12,0.16,No,Medium Risk
C104226,0.6,03-06-2026,1,8,0.135,No,Medium Risk
C104227,0.8,15-06-2026,1,9,0.135,No,Medium Risk
C104228,1.1,17-05-2026,1,10,0.135,No,Medium Risk
C104229,0.7,28-06-2026,2,10,0.16,No,Medium Risk
C104230,0.8,29-06-2026,0,4,0.135,Yes,Low Risk
C104231,1.1,17-03-2026,0,13,0.16,No,Low Risk
C104232,0.6,06-05-2026,0,9,0.135,No,Low Risk
C104233,0.7,27-06-2026,2,11,0.16,Yes,Medium Risk
C104234,0.5,17-06-2026,1,17,0.135,No,Medium Risk
C104235,0.7,18-05-2026,0,9,0.135,No,Low Risk
C104236,1,28-06-2026,2,11,0.16,No,Medium Risk
C104237,1.2,10-05-2026,2,10,0.16,No,Medium Risk
C104238,1.1,12-05-2026,3,3,0.195,No,Medium Risk
C104239,0.6,12-05-2026,0,11,0.135,No,Low Risk
C104240,0.8,13-01-2026,1,4,0.16,No,Medium Risk
C104241,0.8,05-05-2026,0,15,0.135,No,Low Risk
C104242,1,16-06-2026,0,8,0.135,No,Low Risk
C104243,1,29-05-2026,1,12,0.135,Yes,Medium Risk
C104244,0.8,29-05-2026,1,10,0.135,No,Medium Risk
C104245,1.1,30-06-2026,1,15,0.135,Yes,Medium Risk
C104246,1.2,19-05-2026,0,7,0.135,No,Low Risk
C104247,0.7,21-06-2026,2,15,0.16,No,Medium Risk
C104248,1,20-06-2026,0,17,0.135,No,Low Risk
C104249,1.1,10-06-2026,4,15,0.16,No,Medium Risk
C104250,0.7,25-06-2026,1,6,0.135,No,Medium Risk
C104251,0.8,15-06-2026,0,5,0.135,No,Low Risk
C104252,1.2,28-06-2026,0,11,0.135,No,Low Risk
C104253,0.7,19-04-2026,2,11,0.16,No,Medium Risk
C104254,1.1,19-06-2026,1,6,0.135,No,Medium Risk
C104255,1,11-05-2026,1,9,0.135,Yes,Medium Risk
C104256,1,11-06-2026,0,2,0.17,No,Low Risk
C104257,1.1,28-05-2026,0,17,0.135,No,Low Risk
C104258,0.9,16-06-2026,1,5,0.135,No,Medium Risk
C104259,1,09-05-2026,0,10,0.135,No,Low Risk
C104260,0.7,09-06-2026,2,14,0.16,No,Medium Risk
C104261,1,14-05-2026,3,7,0.16,No,Medium Risk
C104262,0.6,30-05-2026,0,3,0.17,No,Low Risk
C104263,0.7,24-06-2026,0,9,0.135,No,Low Risk
C104264,1.3,28-06-2026,0,10,0.135,No,Low Risk
C104265,0.4,10-05-2026,0,7,0.135,No,Low Risk
C104266,1.1,18-06-2026,1,12,0.135,No,Medium Risk
C104267,1.6,06-06-2026,0,11,0.135,No,Low Risk
C104268,0.9,13-05-2026,3,15,0.16,No,Medium Risk
C104269,1.1,07-04-2026,1,9,0.135,No,Medium Risk
C104270,0.6,26-06-2026,0,12,0.135,No,Low Risk
C104271,0.4,30-05-2026,0,8,0.135,No,Low Risk
C104272,0.7,07-03-2026,1,13,0.16,No,Medium Risk
C104273,1.3,03-06-2026,0,12,0.135,No,Low Risk
C104274,1.1,25-06-2026,3,8,0.16,Yes,Medium Risk
C104275,0.8,19-05-2026,1,5,0.135,Yes,Medium Risk
C104276,0.9,18-06-2026,0,15,0.135,No,Low Risk
C104277,0.7,19-05-2026,1,4,0.135,Yes,Medium Risk
C104278,0.7,06-04-2026,3,11,0.16,No,Medium Risk
C104279,0.9,03-06-2026,0,14,0.135,No,Low Risk
C104280,0.9,01-06-2026,0,15,0.135,No,Low Risk
C104281,0.8,02-06-2026,1,12,0.135,No,Medium Risk
C104282,0.7,28-05-2026,1,0,0.17,No,Medium Risk
C104283,0.7,26-05-2026,0,11,0.135,No,Low Risk
C104284,1.2,12-05-2026,0,7,0.135,No,Low Risk
C104285,1,28-05-2026,1,10,0.135,No,Medium Risk
C104286,0.5,03-09-2025,0,2,0.195,No,Low Risk
C104287,0.9,12-06-2026,2,12,0.16,No,Medium Risk
C104288,0.9,24-06-2026,1,13,0.135,No,Medium Risk
C104289,0.9,14-05-2026,1,10,0.135,No,Medium Risk
C104290,0.8,30-06-2026,1,6,0.135,No,Medium Risk
C104291,1.1,22-06-2026,0,12,0.135,Yes,Low Risk
C104292,0.9,25-06-2026,2,5,0.16,No,Medium Risk
C104293,0.8,14-05-2026,2,17,0.16,No,Medium Risk
C104294,1.4,27-06-2026,1,6,0.135,No,Medium Risk
C104295,1.1,30-06-2026,0,15,0.135,No,Low Risk
C104296,1.1,24-03-2026,1,0,0.195,No,Medium Risk
C104297,1.4,16-06-2026,0,8,0.135,No,Low Risk
C104298,0.6,26-06-2026,0,13,0.135,No,Low Risk
C104299,0.9,19-05-2026,0,12,0.135,No,Low Risk
C104300,0.5,03-06-2026,0,2,0.17,No,Low Risk
C104301,1.2,15-06-2026,1,6,0.135,No,Medium Risk
C104302,0.6,26-06-2026,1,9,0.135,No,Medium Risk
C104303,0.8,05-06-2026,2,5,0.16,No,Medium Risk
C104304,0.7,26-06-2026,0,4,0.135,No,Low Risk
C104305,0.8,27-06-2026,1,6,0.135,No,Medium Risk
C104306,0.6,23-05-2026,1,7,0.135,No,Medium Risk
C104307,0.4,15-04-2026,0,13,0.135,No,Low Risk
C104308,1.2,10-06-2026,3,8,0.16,No,Medium Risk
C104309,1.2,12-06-2026,0,0,0.17,No,Low Risk
C104310,0.8,03-06-2026,1,21,0.135,No,Medium Risk
C104311,1.1,31-05-2026,0,2,0.17,No,Low Risk
C104312,0.9,20-04-2026,2,17,0.16,No,Medium Risk
C104313,0.8,18-06-2026,3,10,0.16,No,Medium Risk
C104314,0.9,30-05-2026,2,18,0.16,No,Medium Risk
C104315,0.8,19-06-2026,1,13,0.135,No,Medium Risk
C104316,1,30-05-2026,1,0,0.17,No,Medium Risk
C104317,0.6,22-06-2026,2,13,0.16,No,Medium Risk
C104318,1,26-04-2026,0,11,0.135,No,Low Risk
C104319,1.1,24-06-2026,1,8,0.135,No,Medium Risk
C104320,1.2,01-05-2026,0,5,0.135,Yes,Low Risk
C104321,0.8,11-06-2026,0,6,0.135,No,Low Risk
C104322,0.7,10-04-2026,1,14,0.135,No,Medium Risk
C104323,0.8,04-05-2026,0,15,0.135,No,Low Risk
C104324,0.8,15-05-2026,1,6,0.135,No,Medium Risk
C104325,1,06-06-2026,1,8,0.135,No,Medium Risk
C104326,1.1,11-05-2026,0,7,0.135,No,Low Risk
C104327,1.1,29-06-2026,4,10,0.16,No,Medium Risk
C104328,1.1,08-06-2026,0,11,0.135,No,Low Risk
C104329,0.7,01-04-2026,1,4,0.135,No,Medium Risk
C104330,1.1,27-05-2026,1,15,0.135,No,Medium Risk
C104331,0.9,26-05-2026,1,10,0.135,Yes,Medium Risk
C104332,0.9,25-05-2026,3,5,0.16,No,Medium Risk
C104333,0.9,29-06-2026,1,5,0.135,No,Medium Risk
C104334,1.4,17-06-2026,0,7,0.135,No,Low Risk
C104335,0.8,22-06-2026,0,6,0.135,No,Low Risk
C104336,1.1,05-06-2026,0,15,0.135,No,Low Risk
C104337,1.1,24-06-2026,0,9,0.135,No,Low Risk
C104338,0.6,06-06-2026,0,6,0.135,No,Low Risk
C104339,0.9,11-06-2026,1,0,0.17,Yes,Medium Risk
C104340,0.7,25-05-2026,1,6,0.135,Yes,Medium Risk
C104341,0.6,30-04-2026,1,5,0.135,No,Medium Risk
C104342,1.2,22-04-2026,1,9,0.135,Yes,Medium Risk
C104343,1.1,22-06-2026,0,8,0.135,No,Low Risk
C104344,0.4,30-03-2026,2,8,0.185,No,Medium Risk
C104345,0.8,30-05-2026,1,6,0.135,No,Medium Risk
C104346,0.7,22-05-2026,2,11,0.16,No,Medium Risk
C104347,1,07-04-2026,0,4,0.135,No,Low Risk
C104348,0.7,30-04-2026,0,9,0.135,No,Low Risk
C104349,0.7,26-04-2026,2,8,0.16,No,Medium Risk
C104350,0.8,13-06-2026,1,14,0.135,No,Medium Risk
C104351,1.6,01-06-2026,2,11,0.16,Yes,Medium Risk
C104352,1.1,26-05-2026,0,12,0.135,No,Low Risk
C104353,0.7,30-06-2026,0,9,0.135,Yes,Low Risk
C104354,0.8,25-06-2026,1,9,0.135,No,Medium Risk
C104355,0.6,24-06-2026,0,0,0.17,No,Low Risk
C104356,0.6,13-06-2026,0,16,0.135,Yes,Low Risk
C104357,0.9,26-06-2026,2,10,0.16,No,Medium Risk
C104358,1.1,07-06-2026,1,4,0.135,No,Medium Risk
C104359,0.6,02-06-2026,0,14,0.135,No,Low Risk
C104360,0.6,12-04-2026,1,4,0.135,No,Medium Risk
C104361,0.8,14-05-2026,0,5,0.135,No,Low Risk
C104362,0.9,06-04-2026,0,13,0.135,No,Low Risk
C104363,0.6,13-06-2026,1,7,0.135,No,Medium Risk
C104364,1.1,23-06-2026,0,4,0.135,No,Low Risk
C104365,0.5,18-05-2026,4,7,0.16,No,Medium Risk
C104366,1,04-05-2026,0,11,0.135,No,Low Risk
C104367,0.8,31-05-2026,0,8,0.135,No,Low Risk
C104368,0.8,09-06-2026,3,3,0.195,No,Medium Risk
C104369,0.9,19-06-2026,1,5,0.135,No,Medium Risk
C104370,1,14-06-2026,1,10,0.135,No,Medium Risk
C104371,1.1,07-06-2026,1,8,0.135,No,Medium Risk
C104372,0.8,29-06-2026,0,11,0.135,No,Low Risk
C104373,0.9,06-06-2026,0,7,0.135,No,Low Risk
C104374,0.7,22-06-2026,3,17,0.16,Yes,Medium Risk
C104375,1.2,03-06-2026,0,10,0.135,No,Low Risk
C104376,0.8,14-06-2026,1,1,0.17,Yes,Medium Risk
C104377,1.2,23-05-2026,2,15,0.16,No,Medium Risk
C104378,1.2,24-05-2026,1,13,0.135,No,Medium Risk
C104379,0.6,25-06-2026,2,5,0.16,No,Medium Risk
C104380,1,17-06-2026,0,5,0.135,No,Low Risk
C104381,0.7,25-06-2026,0,1,0.17,No,Low Risk
C104382,0.9,29-06-2026,3,1,0.195,Yes,Medium Risk
C104383,0.6,04-06-2026,0,10,0.135,No,Low Risk
C104384,0.8,30-05-2026,1,11,0.135,Yes,Medium Risk
C104385,0.6,24-06-2026,1,13,0.135,No,Medium Risk
C104386,0.9,18-06-2026,1,18,0.135,No,Medium Risk
C104387,0.3,27-01-2026,1,12,0.16,No,Medium Risk
C104388,0.7,05-05-2026,2,14,0.16,No,Medium Risk
C104389,0.7,28-04-2026,2,1,0.195,No,Medium Risk
C104390,1.1,13-06-2026,2,5,0.16,No,Medium Risk
C104391,0.8,27-05-2026,0,4,0.135,No,Low Risk
C104392,0.8,24-06-2026,1,12,0.135,Yes,Medium Risk
C104393,1.1,22-06-2026,2,17,0.16,No,Medium Risk
C104394,1.1,31-05-2026,1,16,0.135,Yes,Medium Risk
C104395,0.6,31-05-2026,0,4,0.135,No,Low Risk
C104396,1.3,25-06-2026,0,11,0.135,No,Low Risk
C104397,1.2,29-06-2026,2,7,0.16,No,Medium Risk
C104398,0.9,19-05-2026,2,17,0.16,No,Medium Risk
C104399,0.6,13-04-2026,1,11,0.135,No,Medium Risk
C104400,0.9,22-03-2026,0,11,0.16,No,Low Risk
C104401,0.7,30-06-2026,2,6,0.16,No,Medium Risk
C104402,0.8,12-06-2026,3,5,0.16,No,Medium Risk
C104403,0.7,18-04-2026,1,11,0.135,No,Medium Risk
C104404,0.6,24-06-2026,1,13,0.135,No,Medium Risk
C104405,0.7,22-06-2026,0,5,0.135,No,Low Risk
C104406,0.8,11-05-2026,0,12,0.135,No,Low Risk
C104407,0.7,18-05-2026,1,10,0.135,No,Medium Risk
C104408,0.9,28-04-2026,0,9,0.135,Yes,Low Risk
C104409,0.8,06-05-2026,0,7,0.135,No,Low Risk
C104410,0.8,19-05-2026,2,7,0.16,No,Medium Risk
C104411,1.3,14-05-2026,2,11,0.16,No,Medium Risk
C104412,0.6,22-04-2026,0,0,0.17,No,Low Risk
C104413,1.2,07-06-2026,1,5,0.135,No,Medium Risk
C104414,0.7,09-06-2026,1,11,0.135,No,Medium Risk
C104415,1.1,28-06-2026,0,14,0.135,No,Low Risk
C104416,1,15-06-2026,1,11,0.135,Yes,Medium Risk
C104417,0.7,14-06-2026,1,10,0.135,Yes,Medium Risk
C104418,1.1,09-06-2026,2,15,0.16,No,Medium Risk
C104419,0.7,21-06-2026,0,8,0.135,No,Low Risk
C104420,1.3,26-06-2026,1,9,0.135,No,Medium Risk
C104421,1.2,30-06-2026,0,4,0.135,No,Low Risk
C104422,1,06-06-2026,0,4,0.135,Yes,Low Risk
C104423,0.4,16-06-2026,0,11,0.135,No,Low Risk
C104424,1,21-04-2026,2,13,0.16,No,Medium Risk
C104425,0.8,22-06-2026,0,2,0.17,No,Low Risk
C104426,1,30-06-2026,0,3,0.17,No,Low Risk
C104427,0.9,21-04-2026,1,16,0.135,No,Medium Risk
C104428,1.1,20-06-2026,0,8,0.135,No,Low Risk
C104429,0.8,31-05-2026,0,19,0.135,No,Low Risk
C104430,0.9,20-04-2026,1,7,0.135,No,Medium Risk
C104431,1,14-05-2026,1,14,0.135,No,Medium Risk
C104432,1.2,24-06-2026,1,10,0.135,No,Medium Risk
C104433,1,12-06-2026,1,14,0.135,No,Medium Risk
C104434,0.7,15-04-2026,0,9,0.135,No,Low Risk
C104435,1,22-03-2026,1,9,0.16,Yes,Medium Risk
C104436,0.4,21-05-2026,3,7,0.16,Yes,Medium Risk
C104437,0.7,10-04-2026,0,3,0.17,Yes,Low Risk
C104438,0.9,31-05-2026,2,15,0.16,No,Medium Risk
C104439,1,05-04-2026,0,10,0.135,No,Low Risk
C104440,0.9,11-06-2026,0,12,0.135,No,Low Risk
C104441,1,15-04-2026,1,15,0.135,No,Medium Risk
C104442,0.9,26-06-2026,1,6,0.135,No,Medium Risk
C104443,0.9,13-06-2026,1,6,0.135,No,Medium Risk
C104444,0.5,27-05-2026,0,10,0.135,No,Low Risk
C104445,0.6,01-05-2026,1,17,0.135,No,Medium Risk
C104446,1.3,27-06-2026,0,13,0.135,No,Low Risk
C104447,1.1,20-06-2026,3,15,0.16,No,Medium Risk
C104448,1.1,15-06-2026,0,14,0.135,No,Low Risk
C104449,0.6,27-06-2026,1,4,0.135,No,Medium Risk
C104450,0.8,30-06-2026,3,15,0.16,No,Medium Risk
C104451,0.8,05-06-2026,0,2,0.17,No,Low Risk
C104452,1.1,09-06-2026,2,12,0.16,No,Medium Risk
C104453,1.1,25-05-2026,0,10,0.135,No,Low Risk
C104454,0.8,05-05-2026,1,11,0.135,No,Medium Risk
C104455,0.8,14-05-2026,2,18,0.16,No,Medium Risk
C104456,0.8,01-06-2026,0,9,0.135,No,Low Risk
C104457,0.8,30-04-2026,0,7,0.135,No,Low Risk
C104458,1.2,22-05-2026,0,7,0.135,No,Low Risk
C104459,1,29-03-2026,0,10,0.16,No,Low Risk
C104460,0.8,21-05-2026,1,11,0.135,No,Medium Risk
C104461,0.7,08-06-2026,2,9,0.16,Yes,Medium Risk
C104462,0.7,27-05-2026,1,9,0.135,No,Medium Risk
C104463,0.8,25-04-2026,2,3,0.195,Yes,Medium Risk
C104464,0.7,27-05-2026,0,10,0.135,No,Low Risk
C104465,0.7,06-05-2026,1,7,0.135,No,Medium Risk
C104466,0.8,13-06-2026,0,10,0.135,No,Low Risk
C104467,0.8,16-05-2026,0,9,0.135,No,Low Risk
C104468,1.1,12-06-2026,2,9,0.16,No,Medium Risk
C104469,0.9,18-06-2026,1,13,0.135,No,Medium Risk
C104470,1,15-06-2026,3,7,0.16,Yes,Medium Risk
C104471,0.9,17-06-2026,3,10,0.16,No,Medium Risk
C104472,0.6,08-06-2026,2,5,0.16,No,Medium Risk
C104473,0.9,27-06-2026,2,4,0.16,No,Medium Risk
C104474,1.2,22-06-2026,0,10,0.135,No,Low Risk
C104475,1.1,20-06-2026,1,0,0.17,No,Medium Risk
C104476,0.9,18-06-2026,2,6,0.16,No,Medium Risk
C104477,1.2,26-06-2026,1,5,0.135,No,Medium Risk
C104478,0.7,26-06-2026,0,7,0.135,Yes,Low Risk
C104479,0.6,22-03-2026,0,8,0.16,No,Low Risk
C104480,1,10-06-2026,0,11,0.135,No,Low Risk
C104481,1.1,15-06-2026,1,11,0.135,No,Medium Risk
C104482,1.6,14-05-2026,1,11,0.135,Yes,Medium Risk
C104483,0.7,25-06-2026,1,6,0.135,No,Medium Risk
C104484,0.8,19-04-2026,3,7,0.16,No,Medium Risk
C104485,0.8,19-06-2026,1,6,0.135,No,Medium Risk
C104486,1,26-06-2026,1,4,0.135,No,Medium Risk
C104487,0.7,28-05-2026,1,13,0.135,No,Medium Risk
C104488,0.6,13-05-2026,1,12,0.135,No,Medium Risk
C104489,1.1,01-06-2026,1,2,0.17,Yes,Medium Risk
C104490,1.2,01-05-2026,3,7,0.16,No,Medium Risk
C104491,0.8,28-05-2026,0,11,0.135,No,Low Risk
C104492,0.9,05-06-2026,0,5,0.135,No,Low Risk
C104493,0.9,16-06-2026,1,13,0.135,No,Medium Risk
C104494,1.2,07-06-2026,0,9,0.135,Yes,Low Risk
C104495,0.9,11-06-2026,0,11,0.135,Yes,Low Risk
C104496,1,04-06-2026,0,7,0.135,No,Low Risk
C104497,1.3,14-06-2026,2,8,0.16,No,Medium Risk
C104498,0.9,30-05-2026,1,5,0.135,No,Medium Risk
C104499,1,07-06-2026,0,13,0.135,No,Low Risk
C104500,0.6,28-06-2026,1,9,0.135,No,Medium Risk
C104501,1.2,03-06-2026,0,9,0.135,No,Low Risk
C104502,0.8,06-06-2026,1,6,0.135,No,Medium Risk
C104503,1.2,26-06-2026,1,13,0.135,No,Medium Risk
C104504,0.6,24-06-2026,0,10,0.135,No,Low Risk
C104505,1.3,19-05-2026,2,9,0.16,No,Medium Risk
C104506,1,22-06-2026,1,12,0.135,Yes,Medium Risk
C104507,0.6,26-06-2026,0,10,0.135,No,Low Risk
C104508,0.6,01-04-2026,1,8,0.135,No,Medium Risk
C104509,1.1,24-06-2026,1,3,0.17,No,Medium Risk
C104510,0.6,07-05-2026,1,8,0.135,No,Medium Risk
C104511,1.2,30-06-2026,1,10,0.135,No,Medium Risk
C104512,1.3,09-06-2026,2,7,0.16,Yes,Medium Risk
C104513,1,22-05-2026,4,17,0.16,Yes,Medium Risk
C104514,0.8,25-05-2026,0,14,0.135,No,Low Risk
C104515,0.8,02-05-2026,1,7,0.135,No,Medium Risk
C104516,0.8,01-04-2026,3,15,0.16,No,Medium Risk
C104517,0.9,28-06-2026,0,9,0.135,No,Low Risk
C104518,0.8,27-06-2026,0,5,0.135,No,Low Risk
C104519,1.1,18-04-2026,0,5,0.135,No,Low Risk
C104520,1.2,26-06-2026,0,9,0.135,No,Low Risk
C104521,0.9,23-06-2026,1,0,0.17,No,Medium Risk
C104522,0.7,20-03-2026,1,9,0.16,No,Medium Risk
C104523,0.6,28-06-2026,2,1,0.195,Yes,Medium Risk
C104524,1.2,06-06-2026,2,7,0.16,Yes,Medium Risk
C104525,1.1,18-05-2026,2,14,0.16,No,Medium Risk
C104526,0.6,22-04-2026,1,12,0.135,No,Medium Risk
C104527,0.8,17-05-2026,0,8,0.135,No,Low Risk
C104528,0.9,20-03-2026,1,7,0.16,No,Medium Risk
C104529,1.1,09-05-2026,0,8,0.135,No,Low Risk
C104530,1,15-06-2026,1,13,0.135,No,Medium Risk
C104531,0.4,20-06-2026,0,11,0.135,Yes,Low Risk
C104532,0.8,22-06-2026,1,7,0.135,No,Medium Risk
C104533,1.3,22-06-2026,1,12,0.135,No,Medium Risk
C104534,0.6,26-05-2026,1,13,0.135,No,Medium Risk
C104535,0.7,22-06-2026,0,13,0.135,No,Low Risk
C104536,1.1,19-05-2026,1,6,0.135,No,Medium Risk
C104537,0.7,27-04-2026,0,7,0.135,Yes,Low Risk
C104538,0.8,12-05-2026,0,10,0.135,No,Low Risk
C104539,1.2,14-06-2026,0,9,0.135,Yes,Low Risk
C104540,0.8,28-06-2026,0,10,0.135,Yes,Low Risk
C104541,0.8,27-05-2026,3,7,0.16,No,Medium Risk
C104542,0.6,17-06-2026,1,12,0.135,No,Medium Risk
C104543,0.8,05-06-2026,0,5,0.135,Yes,Low Risk
C104544,0.9,07-05-2026,0,5,0.135,No,Low Risk
C104545,0.5,15-06-2026,3,10,0.16,No,Medium Risk
C104546,0.6,18-03-2026,1,9,0.16,No,Medium Risk
C104547,0.7,13-05-2026,2,7,0.16,No,Medium Risk
C104548,0.8,24-05-2026,1,6,0.135,Yes,Medium Risk
C104549,0.9,08-06-2026,1,11,0.135,No,Medium Risk
C104550,0.8,21-04-2026,0,13,0.135,No,Low Risk
C104551,1,29-06-2026,1,7,0.135,No,Medium Risk
C104552,0.9,20-06-2026,0,6,0.135,No,Low Risk
C104553,1,30-06-2026,0,12,0.135,No,Low Risk
C104554,1,25-04-2026,0,8,0.135,No,Low Risk
C104555,1,17-06-2026,1,11,0.135,No,Medium Risk
C104556,0.8,20-05-2026,1,6,0.135,Yes,Medium Risk
C104557,1,02-01-2026,1,9,0.16,No,Medium Risk
C104558,1,30-06-2026,0,8,0.135,No,Low Risk
C104559,0.6,06-06-2026,0,7,0.135,No,Low Risk
C104560,0.8,09-04-2026,1,4,0.135,No,Medium Risk
C104561,0.9,12-05-2026,1,11,0.135,No,Medium Risk
C104562,1.1,12-06-2026,0,4,0.135,No,Low Risk
C104563,1.2,27-06-2026,1,15,0.135,No,Medium Risk
C104564,0.8,19-06-2026,1,19,0.135,No,Medium Risk
C104565,0.9,18-06-2026,0,17,0.135,No,Low Risk
C104566,1.3,22-06-2026,1,14,0.135,No,Medium Risk
C104567,0.9,02-06-2026,0,17,0.135,No,Low Risk
C104568,0.4,07-05-2026,0,10,0.135,No,Low Risk
