customer_id,age,gender,city,occupation,annual_income,customer_since,state,income band
C103508,26,Female,Mumbai,Other,314200,01-08-2021,Maharashtra,Lower-Middle
C100209,26,Female,Chennai,Private Employee,314100,18-01-2024,Tamil Nadu,Lower-Middle
C100424,29,Female,Bengaluru,IT Professional,314100,25-10-2025,Karnataka,Lower-Middle
C102724,50,Male,Pune,Private Employee,314100,09-10-2022,Maharashtra,Lower-Middle
C104790,33,Female,Chennai,IT Professional,314000,07-08-2024,Tamil Nadu,Lower-Middle
C100204,29,Male,Chennai,Government Employee,313700,01-10-2022,Tamil Nadu,Lower-Middle
C102904,21,Female,Ahmedabad,IT Professional,313700,19-02-2024,Gujarat,Lower-Middle
C103272,30,Male,Hyderabad,Private Employee,313600,23-01-2019,Telangana,Lower-Middle
C101714,49,Female,Mumbai,Government Employee,313500,17-06-2023,Maharashtra,Lower-Middle
C104460,21,Male,Ahmedabad,Government Employee,313400,22-01-2020,Gujarat,Lower-Middle
C104983,39,Female,Chennai,Private Employee,313100,20-07-2021,Tamil Nadu,Lower-Middle
C100961,21,Male,Hyderabad,Student,313000,09-01-2024,Telangana,Lower-Middle
C103321,43,Male,Delhi,Private Employee,313000,01-07-2025,Delhi,Lower-Middle
C104327,30,Male,Bengaluru,Government Employee,312900,24-08-2025,Karnataka,Lower-Middle
C100966,35,Female,Chennai,Government Employee,312800,12-12-2020,Tamil Nadu,Lower-Middle
C100638,36,Female,Bengaluru,IT Professional,312700,25-05-2020,Karnataka,Lower-Middle
C100291,36,Male,Chennai,IT Professional,312500,28-05-2022,Tamil Nadu,Lower-Middle
C103961,43,Female,Jaipur,IT Professional,312400,14-11-2024,Rajasthan,Lower-Middle
C101039,42,Male,Pune,Private Employee,312300,21-09-2023,Maharashtra,Lower-Middle
C102013,33,Male,Hyderabad,Government Employee,312200,31-03-2020,Telangana,Lower-Middle
C102455,35,Male,Bengaluru,IT Professional,312100,02-10-2020,Karnataka,Lower-Middle
C100572,27,Female,Kolkata,Self Employed,312000,15-11-2020,West Bengal,Lower-Middle
C103201,33,Male,Ahmedabad,IT Professional,311900,16-11-2021,Gujarat,Lower-Middle
C102318,51,Female,Hyderabad,Business Owner,311800,25-11-2024,Telangana,Lower-Middle
C103636,35,Female,Mumbai,Student,311300,27-12-2025,Maharashtra,Lower-Middle
C104787,33,Female,Chennai,Private Employee,311300,10-05-2024,Tamil Nadu,Lower-Middle
C100688,35,Female,Chennai,IT Professional,311200,18-10-2025,Tamil Nadu,Lower-Middle
C104796,25,Male,Mumbai,Self Employed,310900,28-04-2022,Maharashtra,Lower-Middle
C101477,38,Female,Delhi,IT Professional,310600,11-11-2025,Delhi,Lower-Middle
C100161,43,Male,Chennai,Business Owner,310300,04-02-2023,Tamil Nadu,Lower-Middle
C104655,35,Male,Hyderabad,Student,310100,15-04-2020,Telangana,Lower-Middle
C101449,37,Female,Ahmedabad,Private Employee,309800,05-10-2019,Gujarat,Lower-Middle
C104345,33,Female,Hyderabad,IT Professional,309800,07-12-2025,Telangana,Lower-Middle
C102747,39,Female,Jaipur,Private Employee,309400,18-07-2023,Rajasthan,Lower-Middle
C103437,42,Female,Bengaluru,Self Employed,309300,29-10-2025,Karnataka,Lower-Middle
C102843,30,Male,Chennai,IT Professional,309000,10-11-2024,Tamil Nadu,Lower-Middle
C103584,28,Female,Mumbai,IT Professional,308600,05-07-2024,Maharashtra,Lower-Middle
C100157,21,Female,Delhi,Private Employee,308500,14-11-2020,Delhi,Lower-Middle
C101087,46,Female,Kochi,Private Employee,308500,04-08-2022,Kerala,Lower-Middle
C104283,40,Female,Jaipur,IT Professional,308400,12-08-2022,Rajasthan,Lower-Middle
C103465,37,Female,Bengaluru,Government Employee,307900,10-05-2025,Karnataka,Lower-Middle
C100691,32,Female,Delhi,Business Owner,307800,24-08-2022,Delhi,Lower-Middle
C100870,42,Male,Kolkata,Private Employee,307800,28-01-2025,West Bengal,Lower-Middle
C103312,32,Female,Pune,Business Owner,307700,22-02-2024,Maharashtra,Lower-Middle
C101948,30,Male,Kolkata,Private Employee,307500,25-09-2021,West Bengal,Lower-Middle
C104029,43,Male,Delhi,IT Professional,307500,11-04-2021,Delhi,Lower-Middle
C104083,32,Male,Jaipur,Government Employee,307500,10-07-2025,Rajasthan,Lower-Middle
C102155,35,Male,Delhi,Private Employee,307200,13-07-2024,Delhi,Lower-Middle
C102892,28,Male,Delhi,Private Employee,307100,06-02-2022,Delhi,Lower-Middle
C103046,21,Male,Mumbai,IT Professional,306900,27-04-2023,Maharashtra,Lower-Middle
C100331,45,Female,Mumbai,Other,306500,21-09-2025,Maharashtra,Lower-Middle
C102302,37,Male,Delhi,Student,306500,01-12-2022,Delhi,Lower-Middle
C102561,33,Female,Bengaluru,Government Employee,306300,23-03-2022,Karnataka,Lower-Middle
C100010,54,Female,Hyderabad,Business Owner,306200,05-11-2024,Telangana,Lower-Middle
C102947,43,Male,Bengaluru,Private Employee,305800,21-05-2022,Karnataka,Lower-Middle
C101128,36,Female,Ahmedabad,Private Employee,305700,07-10-2024,Gujarat,Lower-Middle
C103730,34,Male,Ahmedabad,IT Professional,305700,03-09-2022,Gujarat,Lower-Middle
C100063,33,Male,Ahmedabad,Government Employee,305600,04-06-2024,Gujarat,Lower-Middle
C102343,42,Female,Kolkata,IT Professional,305600,31-03-2025,West Bengal,Lower-Middle
C104232,40,Male,Pune,IT Professional,305600,18-01-2020,Maharashtra,Lower-Middle
C100883,22,Male,Hyderabad,Private Employee,305500,23-06-2025,Telangana,Lower-Middle
C100663,22,Female,Delhi,IT Professional,305100,24-04-2023,Delhi,Lower-Middle
C101019,46,Female,Pune,Business Owner,305000,13-06-2024,Maharashtra,Lower-Middle
C101531,39,Other,Kochi,Business Owner,305000,03-03-2025,Kerala,Lower-Middle
C101506,37,Female,Delhi,Private Employee,304700,03-03-2021,Delhi,Lower-Middle
C100810,26,Male,Chennai,Student,304600,31-12-2022,Tamil Nadu,Lower-Middle
C104273,25,Male,Bengaluru,Private Employee,304600,16-10-2023,Karnataka,Lower-Middle
C104223,54,Female,Bengaluru,IT Professional,304500,12-06-2022,Karnataka,Lower-Middle
C104323,38,Male,Chennai,IT Professional,304500,15-05-2022,Tamil Nadu,Lower-Middle
C104576,41,Female,Hyderabad,Government Employee,304500,02-02-2025,Telangana,Lower-Middle
C101464,21,Male,Kolkata,Private Employee,304300,04-12-2020,West Bengal,Lower-Middle
C103378,21,Male,Mumbai,IT Professional,303900,19-01-2023,Maharashtra,Lower-Middle
C103707,33,Male,Pune,Private Employee,303800,21-01-2023,Maharashtra,Lower-Middle
C101947,37,Male,Bengaluru,IT Professional,303500,11-11-2025,Karnataka,Lower-Middle
C102820,26,Male,Delhi,Private Employee,303500,18-01-2023,Delhi,Lower-Middle
C101014,40,Female,Bengaluru,IT Professional,303200,01-02-2021,Karnataka,Lower-Middle
C101656,26,Female,Chennai,Student,302600,08-02-2020,Tamil Nadu,Lower-Middle
C104844,21,Female,Hyderabad,Business Owner,302500,12-11-2022,Telangana,Lower-Middle
C103204,32,Female,Bengaluru,Self Employed,302300,21-08-2023,Karnataka,Lower-Middle
C100718,37,Male,Mumbai,Self Employed,302100,26-12-2019,Maharashtra,Lower-Middle
C101734,33,Female,Jaipur,IT Professional,301800,09-10-2023,Rajasthan,Lower-Middle
C100736,26,Female,Pune,IT Professional,301400,06-01-2022,Maharashtra,Lower-Middle
C100808,46,Male,Bengaluru,Private Employee,301400,12-06-2024,Karnataka,Lower-Middle
C103067,34,Male,Delhi,Government Employee,301400,18-10-2025,Delhi,Lower-Middle
C104730,42,Female,Bengaluru,Other,301400,28-04-2021,Karnataka,Lower-Middle
C100420,48,Female,Jaipur,Self Employed,301200,23-12-2019,Rajasthan,Lower-Middle
C102309,28,Female,Jaipur,Student,300800,08-10-2022,Rajasthan,Lower-Middle
C101525,29,Female,Delhi,Self Employed,300700,17-08-2021,Delhi,Lower-Middle
C104195,47,Male,Kolkata,Private Employee,300700,03-08-2023,West Bengal,Lower-Middle
C101930,40,Female,Bengaluru,Private Employee,299900,03-11-2020,Karnataka,Low
C103040,37,Female,Hyderabad,Private Employee,299600,16-04-2024,Telangana,Low
C104602,32,Male,Jaipur,Other,299400,02-01-2020,Rajasthan,Low
C104410,33,Female,Pune,IT Professional,299200,10-10-2023,Maharashtra,Low
C104941,30,Female,Delhi,Private Employee,299200,02-01-2024,Delhi,Low
C103225,32,Male,Mumbai,Other,298800,13-05-2022,Maharashtra,Low
C100053,45,Female,Pune,Private Employee,298700,09-05-2024,Maharashtra,Low
C104800,34,Male,Chennai,Private Employee,298600,03-04-2025,Tamil Nadu,Low
C103736,22,Male,Kochi,Other,298500,27-03-2020,Kerala,Low
C103946,21,Male,Bengaluru,Self Employed,298000,16-08-2023,Karnataka,Low
C102690,42,Female,Bengaluru,Business Owner,297800,05-06-2019,Karnataka,Low
C103184,37,Male,Delhi,Self Employed,297600,08-08-2023,Delhi,Low
C103920,41,Female,Kolkata,Business Owner,297500,01-04-2021,West Bengal,Low
C103460,28,Female,Kochi,Student,297400,29-10-2025,Kerala,Low
C103567,38,Male,Mumbai,Private Employee,297400,25-03-2019,Maharashtra,Low
C101287,43,Male,Mumbai,Self Employed,297300,07-11-2023,Maharashtra,Low
C102977,46,Female,Pune,IT Professional,297200,09-11-2020,Maharashtra,Low
C104795,28,Male,Kolkata,IT Professional,296500,19-04-2024,West Bengal,Low
C104074,40,Female,Bengaluru,Business Owner,296100,13-07-2019,Karnataka,Low
C100226,38,Female,Kochi,IT Professional,296000,13-10-2021,Kerala,Low
C100369,26,Female,Pune,Private Employee,296000,05-01-2020,Maharashtra,Low
C102245,33,Female,Pune,Private Employee,296000,05-01-2020,Maharashtra,Low
C103275,28,Male,Chennai,Student,295400,17-07-2021,Tamil Nadu,Low
C102971,23,Male,Delhi,Student,295200,26-12-2019,Delhi,Low
C102486,43,Male,Pune,Self Employed,295000,01-07-2023,Maharashtra,Low
C101701,42,Male,Bengaluru,Government Employee,294700,28-01-2019,Karnataka,Low
C103685,30,Male,Delhi,Other,294600,10-12-2025,Delhi,Low
C103827,34,Male,Bengaluru,Other,294500,28-04-2025,Karnataka,Low
C103989,37,Female,Delhi,Business Owner,294400,16-10-2019,Delhi,Low
C100891,33,Male,Mumbai,Private Employee,294300,12-08-2022,Maharashtra,Low
C102934,45,Female,Kochi,Private Employee,294100,17-06-2023,Kerala,Low
C102138,49,Female,Bengaluru,Government Employee,293900,06-08-2024,Karnataka,Low
C101348,44,Male,Chennai,Self Employed,293700,19-02-2021,Tamil Nadu,Low
C101861,43,Female,Ahmedabad,Student,293500,13-01-2024,Gujarat,Low
C104928,36,Male,Delhi,Private Employee,293500,20-10-2024,Delhi,Low
C104892,42,Female,Hyderabad,IT Professional,293200,27-03-2023,Telangana,Low
C104184,33,Male,Ahmedabad,IT Professional,292800,19-09-2023,Gujarat,Low
C104888,33,Male,Chennai,IT Professional,292700,26-09-2024,Tamil Nadu,Low
C100482,31,Female,Mumbai,Business Owner,292600,18-08-2020,Maharashtra,Low
C100343,34,Female,Bengaluru,Private Employee,292500,20-01-2022,Karnataka,Low
C102045,28,Female,Hyderabad,IT Professional,292300,11-02-2019,Telangana,Low
C102806,39,Male,Ahmedabad,Business Owner,292300,30-01-2025,Gujarat,Low
C101655,51,Male,Ahmedabad,Government Employee,292200,02-09-2024,Gujarat,Low
C101698,32,Male,Chennai,Student,291600,10-05-2019,Tamil Nadu,Low
C103836,36,Female,Bengaluru,Government Employee,291600,26-09-2022,Karnataka,Low
C100246,42,Female,Bengaluru,Private Employee,291300,14-04-2019,Karnataka,Low
C103430,37,Female,Mumbai,Self Employed,291200,05-10-2025,Maharashtra,Low
C101193,38,Male,Bengaluru,Business Owner,291100,21-10-2024,Karnataka,Low
C101469,33,Female,Mumbai,Business Owner,290600,04-06-2022,Maharashtra,Low
C101729,34,Male,Chennai,IT Professional,290600,14-07-2023,Tamil Nadu,Low
C102382,21,Male,Mumbai,Government Employee,290400,01-03-2019,Maharashtra,Low
C104448,49,Male,Chennai,Private Employee,290300,25-07-2023,Tamil Nadu,Low
C100721,35,Female,Bengaluru,Student,290200,02-03-2024,Karnataka,Low
C102249,41,Female,Bengaluru,Other,289900,26-02-2024,Karnataka,Low
C102227,41,Male,Delhi,Private Employee,289800,25-12-2024,Delhi,Low
C104102,21,Male,Ahmedabad,Private Employee,289700,21-12-2021,Gujarat,Low
C100034,35,Female,Chennai,Other,289200,09-03-2023,Tamil Nadu,Low
C103553,33,Female,Mumbai,Government Employee,288900,16-11-2024,Maharashtra,Low
C103749,21,Male,Kochi,Student,288500,13-07-2025,Kerala,Low
C102886,35,Male,Bengaluru,Private Employee,288200,14-12-2024,Karnataka,Low
C101958,31,Female,Bengaluru,Other,288000,13-01-2021,Karnataka,Low
C103166,39,Male,Hyderabad,Private Employee,287900,30-06-2020,Telangana,Low
C103800,33,Male,Delhi,Private Employee,287700,18-12-2021,Delhi,Low
C100036,34,Male,Pune,Student,287400,30-08-2024,Maharashtra,Low
C102535,29,Female,Bengaluru,Student,287400,22-06-2023,Karnataka,Low
C101858,42,Male,Ahmedabad,Business Owner,287300,11-02-2020,Gujarat,Low
C103913,57,Male,Ahmedabad,Private Employee,287300,09-11-2024,Gujarat,Low
C102036,41,Female,Delhi,Private Employee,286900,13-12-2022,Delhi,Low
C104607,47,Male,Delhi,Private Employee,286900,22-05-2023,Delhi,Low
C103436,42,Male,Hyderabad,Self Employed,286800,05-11-2025,Telangana,Low
C101631,38,Male,Mumbai,Private Employee,286700,11-04-2024,Maharashtra,Low
C100932,51,Female,Mumbai,Private Employee,286600,05-08-2022,Maharashtra,Low
C101412,38,Female,Hyderabad,Private Employee,286500,05-04-2021,Telangana,Low
C104955,40,Male,Bengaluru,IT Professional,286400,05-11-2022,Karnataka,Low
C104484,25,Male,Delhi,Self Employed,286100,19-06-2024,Delhi,Low
C101137,31,Male,Mumbai,IT Professional,285800,13-08-2024,Maharashtra,Low
C101817,39,Female,Ahmedabad,IT Professional,285500,30-04-2021,Gujarat,Low
C101929,33,Male,Jaipur,Business Owner,285500,03-06-2022,Rajasthan,Low
C101720,24,Male,Delhi,Government Employee,285200,03-09-2023,Delhi,Low
C102287,45,Female,Bengaluru,Private Employee,285200,24-10-2020,Karnataka,Low
C101185,37,Male,Bengaluru,Other,284400,20-01-2021,Karnataka,Low
C103229,30,Male,Bengaluru,Other,284300,04-05-2024,Karnataka,Low
C100580,26,Female,Pune,IT Professional,284100,27-08-2023,Maharashtra,Low
C104676,35,Female,Hyderabad,Other,284100,04-10-2024,Telangana,Low
C104369,24,Male,Chennai,Other,283700,15-06-2019,Tamil Nadu,Low
C102268,47,Female,Bengaluru,Business Owner,283600,25-04-2021,Karnataka,Low
C103737,47,Female,Mumbai,Private Employee,283600,25-05-2025,Maharashtra,Low
C100066,37,Female,Jaipur,IT Professional,283500,26-03-2021,Rajasthan,Low
C102840,30,Female,Bengaluru,Private Employee,283400,30-01-2023,Karnataka,Low
C101671,31,Male,Hyderabad,Government Employee,283300,26-10-2022,Telangana,Low
C103441,47,Female,Jaipur,Private Employee,283300,24-10-2023,Rajasthan,Low
C102990,35,Female,Hyderabad,IT Professional,283100,08-09-2025,Telangana,Low
C103535,38,Male,Bengaluru,Student,282900,15-03-2024,Karnataka,Low
C101204,37,Male,Hyderabad,Private Employee,282400,11-05-2019,Telangana,Low
C102860,21,Male,Delhi,Self Employed,282100,08-07-2020,Delhi,Low
C104361,23,Male,Delhi,Private Employee,281900,11-10-2020,Delhi,Low
C104216,36,Female,Ahmedabad,IT Professional,281800,15-06-2019,Gujarat,Low
C104100,36,Female,Mumbai,Private Employee,281700,13-11-2024,Maharashtra,Low
C104894,39,Male,Hyderabad,Private Employee,281300,18-09-2025,Telangana,Low
C102319,36,Male,Hyderabad,Private Employee,281200,28-07-2022,Telangana,Low
C102274,53,Female,Pune,Business Owner,281100,30-11-2024,Maharashtra,Low
C100561,43,Female,Delhi,Private Employee,280700,23-07-2025,Delhi,Low
C104077,36,Female,Chennai,Government Employee,280300,28-05-2025,Tamil Nadu,Low
C104181,37,Male,Bengaluru,Business Owner,280300,25-05-2022,Karnataka,Low
C103042,44,Male,Chennai,IT Professional,279900,31-03-2021,Tamil Nadu,Low
C101612,31,Male,Ahmedabad,Private Employee,279700,03-04-2020,Gujarat,Low
C102485,21,Male,Pune,Student,279600,16-09-2023,Maharashtra,Low
C103998,40,Male,Chennai,IT Professional,279500,25-04-2019,Tamil Nadu,Low
C104005,41,Female,Chennai,Private Employee,279500,05-12-2024,Tamil Nadu,Low
C102421,47,Female,Chennai,Business Owner,279100,30-09-2023,Tamil Nadu,Low
C104779,40,Female,Kolkata,Business Owner,279000,25-05-2019,West Bengal,Low
C104305,45,Male,Chennai,Private Employee,278900,09-04-2021,Tamil Nadu,Low
C101824,40,Male,Mumbai,Business Owner,278700,11-12-2020,Maharashtra,Low
C104085,37,Male,Mumbai,Self Employed,278600,06-06-2024,Maharashtra,Low
C104916,46,Male,Mumbai,Private Employee,278600,05-05-2020,Maharashtra,Low
C102767,26,Male,Bengaluru,Business Owner,278400,19-03-2025,Karnataka,Low
C102237,24,Male,Delhi,Business Owner,278100,02-01-2024,Delhi,Low
C100878,34,Female,Kolkata,IT Professional,278000,17-06-2024,West Bengal,Low
C102643,36,Male,Chennai,Business Owner,277900,21-02-2025,Tamil Nadu,Low
C103510,48,Female,Jaipur,Business Owner,277900,15-12-2019,Rajasthan,Low
C102580,36,Female,Mumbai,Government Employee,277700,03-12-2021,Maharashtra,Low
C103529,37,Male,Pune,IT Professional,277700,23-11-2020,Maharashtra,Low
C104773,38,Female,Mumbai,IT Professional,277600,07-03-2020,Maharashtra,Low
C100807,37,Female,Hyderabad,IT Professional,277500,26-05-2021,Telangana,Low
C100956,41,Female,Bengaluru,Self Employed,276900,29-06-2025,Karnataka,Low
C102825,26,Female,Chennai,Private Employee,276900,01-08-2020,Tamil Nadu,Low
C103896,48,Female,Ahmedabad,Business Owner,276800,22-10-2019,Gujarat,Low
C100626,39,Female,Kochi,Student,276700,02-01-2025,Kerala,Low
C102484,33,Female,Jaipur,Business Owner,276600,05-06-2022,Rajasthan,Low
C103049,29,Male,Jaipur,IT Professional,276300,31-01-2021,Rajasthan,Low
C101670,26,Male,Mumbai,Business Owner,276000,24-01-2021,Maharashtra,Low
C100510,21,Female,Bengaluru,Private Employee,275900,02-03-2022,Karnataka,Low
C102109,28,Male,Bengaluru,Self Employed,275700,29-05-2019,Karnataka,Low
C104201,22,Male,Kolkata,Private Employee,275700,14-01-2023,West Bengal,Low
C104848,26,Male,Chennai,Self Employed,275500,05-09-2021,Tamil Nadu,Low
C103761,33,Male,Mumbai,Self Employed,275400,06-12-2022,Maharashtra,Low
C101165,22,Female,Bengaluru,Self Employed,275200,20-01-2024,Karnataka,Low
C100949,51,Female,Mumbai,Business Owner,275100,16-04-2024,Maharashtra,Low
C102919,44,Female,Bengaluru,Private Employee,275100,16-08-2021,Karnataka,Low
C103488,36,Other,Pune,IT Professional,275100,30-11-2025,Maharashtra,Low
C103005,46,Female,Kolkata,IT Professional,274800,23-10-2024,West Bengal,Low
C102955,36,Male,Bengaluru,Self Employed,274700,13-05-2025,Karnataka,Low
C104914,35,Male,Delhi,Private Employee,274600,10-08-2021,Delhi,Low
C102261,46,Female,Mumbai,IT Professional,274500,21-02-2021,Maharashtra,Low
C101077,38,Male,Pune,Private Employee,274400,09-11-2019,Maharashtra,Low
C100026,39,Male,Hyderabad,Government Employee,274300,18-12-2021,Telangana,Low
C100550,37,Female,Hyderabad,Private Employee,274300,28-05-2022,Telangana,Low
C101406,26,Female,Delhi,Private Employee,274200,10-07-2019,Delhi,Low
C100901,38,Male,Kolkata,Government Employee,274100,19-03-2019,West Bengal,Low
C100935,21,Female,Bengaluru,Private Employee,273900,08-06-2022,Karnataka,Low
C100812,32,Female,Bengaluru,Student,273800,30-09-2023,Karnataka,Low
C104762,38,Female,Ahmedabad,Business Owner,273800,09-07-2020,Gujarat,Low
C101440,29,Female,Kolkata,Self Employed,273700,10-06-2022,West Bengal,Low
C104841,46,Female,Ahmedabad,Private Employee,273700,14-04-2021,Gujarat,Low
C102164,21,Male,Mumbai,Business Owner,273600,24-04-2024,Maharashtra,Low
C102909,36,Female,Kolkata,Private Employee,273600,16-08-2020,West Bengal,Low
C100873,24,Male,Bengaluru,Self Employed,273200,08-06-2023,Karnataka,Low
C102276,22,Female,Kolkata,Government Employee,272600,17-04-2023,West Bengal,Low
C102534,34,Male,Kochi,Private Employee,272400,12-06-2020,Kerala,Low
C103543,24,Female,Kochi,Government Employee,272400,01-05-2022,Kerala,Low
C102103,27,Male,Hyderabad,IT Professional,272300,15-12-2021,Telangana,Low
C104964,26,Female,Kochi,IT Professional,272300,12-10-2019,Kerala,Low
C100082,37,Male,Mumbai,IT Professional,272200,06-03-2019,Maharashtra,Low
C104915,21,Female,Delhi,IT Professional,272100,19-10-2022,Delhi,Low
C104901,28,Female,Bengaluru,Private Employee,271800,20-03-2021,Karnataka,Low
C102203,29,Male,Chennai,Self Employed,271700,28-10-2021,Tamil Nadu,Low
C100894,21,Male,Mumbai,Private Employee,271400,22-05-2021,Maharashtra,Low
